element_id,element_classes,element_target,target_url,page_url,dvce_created_tstamp
,"[""icn-readmore""]",,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,https://www.sportsingapore.gov.sg/,2020-01-03 06:50:28.048000
,[],,https://www.sportsingapore.gov.sg/,https://www.sportsingapore.gov.sg/Sports-Education/Values-and-Principles-in-Sports,2020-01-03 07:21:35.649000
ctl20_ctl02_repeater_link_5,[],,https://www.sportsingapore.gov.sg/Careers,https://www.sportsingapore.gov.sg/,2020-01-03 07:22:53.693000
,[],_blank,https://www.sportsingapore.gov.sg/-/media/SSC/Corporate/Files/Athletes-and-Coaches/Singapore-Sports-Institute/High-Performance-Sports/High-Performance-Planning/NSA-Readiness-Assessment-Form-Part-C.pdf?la=en&hash=D06F5CF71464655154B9A04981C2588E87F65B96,https://www.sportsingapore.gov.sg/athletes-coaches/singapore-sport-institute/high-performance-sport/high-performance-planning,2020-01-03 08:51:31.297000
ctl22_repeater_link_0,[],,https://www.sportsingapore.gov.sg/Partner-with-Us/Fundamental-Movement-Skills-Trainer-at-Nurture-Kids,https://www.sportsingapore.gov.sg/Partner-with-Us/Partner-with-Sport-Singapore-Recreation-Club,2020-01-03 09:36:20.672000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/High-Performance-Sport#,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/High-Performance-Sport,2020-01-03 10:09:42.529000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/Sports-Education#,https://www.sportsingapore.gov.sg/Sports-Education,2020-01-03 07:07:35.645000
ctl22_repeater_innerRepeater_4_innerRepeater_1_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Level-1-Theory-Programme,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach,2020-01-03 07:39:22.140000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-03 08:58:09.954000
,[],,https://www.sportsync.sg/App/System/FAQ,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/how-to-renew-nroc-membership,2020-01-03 09:10:55.623000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/sportcares#,https://www.sportsingapore.gov.sg/sportcares,2020-01-03 10:06:53.333000
,[],,http://bit.ly/gov2030,https://www.sportsingapore.gov.sg/about-us/vision-2030,2020-01-03 10:17:06.635000
content_0_repeater_titleLink_0,[],,https://www.sportsingapore.gov.sg/Careers/Job-Listings,https://www.sportsingapore.gov.sg/Careers,2020-01-03 10:22:12.034000
content_0_repeater_moreLink_0,"[""icn-readmore""]",,https://www.sportsingapore.gov.sg/Careers/Job-Listings,https://www.sportsingapore.gov.sg/careers,2020-01-03 10:56:17.970000
,"[""apply-link""]",,https://secure.dc6.pageuppeople.com/apply/688/gateway/?c=apply&lJobID=533998&lJobSourceTypeID=796&sLanguage=en,https://www.sportsingapore.gov.sg/Careers/Job-Listings?job=533998,2020-01-03 10:59:11.362000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-03 11:06:18.072000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/careers/job-listings?job=536176,https://www.sportsingapore.gov.sg/careers/job-listings?job=536176,2020-01-03 13:26:38.748000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/basic-sports-science-course,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-03 16:34:22.719000
content_0_repeater_moreLink_0,"[""icn-readmore""]",,https://www.sportsingapore.gov.sg/Careers/Job-Listings,https://www.sportsingapore.gov.sg/Careers,2020-01-03 23:06:11.208000
ctl20_ctl02_repeater_link_5,[],,https://www.sportsingapore.gov.sg/Careers,https://www.sportsingapore.gov.sg/,2020-01-04 00:03:27.066000
content_0_repeater_moreLink_0,"[""icn-readmore""]",,https://www.sportsingapore.gov.sg/Careers/Job-Listings,https://www.sportsingapore.gov.sg/Careers,2020-01-04 00:03:33.081000
,[],_blank,https://members.myactivesg.com/,https://www.sportsingapore.gov.sg/Athletes-Coaches/Athletes-Corner,2020-01-04 01:26:28.448000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/athletes-coaches/singapore-sports-institute#,https://www.sportsingapore.gov.sg/athletes-coaches/singapore-sports-institute,2020-01-04 02:50:40.274000
content_0_repeater_titleLink_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,https://www.sportsingapore.gov.sg/Athletes-Coaches,2020-01-04 03:30:40.838000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/careers/job-listings?job=536892,https://www.sportsingapore.gov.sg/careers/job-listings?job=536892,2020-01-04 03:44:55.901000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/athletes-coaches/singapore-sport-institute#,https://www.sportsingapore.gov.sg/athletes-coaches/singapore-sport-institute,2020-01-04 04:05:24.407000
,[],,https://www.myactivesg.com/Sports/Find-a-Coach,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches,2020-01-04 04:05:50.952000
,"[""gs-title""]",_parent,https://www.google.com/url?client=internal-element-cse&cx=008383640718087312067:k4p7eo1qch0&q=https://www.myactivesg.com/Sports/Swimming/Training-Method/Swimming-for-Beginners&sa=U&ved=2ahUKEwiti_efk-nmAhVcIbcAHTfzCEIQFjAAegQIAxAB&usg=AOvVaw2lQvAhMWx9HZQ8v55suVEl,https://www.sportsingapore.gov.sg/search?q=Swimming%20lesson&cx=ssc,2020-01-04 04:53:14.134000
ctl22_repeater_innerRepeater_5_link_0,[],,https://www.sportsingapore.gov.sg/About-Us/Vision-2030/Facilities-Master-Plan,https://www.sportsingapore.gov.sg/About-Us/Vision-2030/Facilities-Master-Plan,2020-01-04 06:18:27.314000
ctl20_ctl02_repeater_ctl00_1_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute,https://www.sportsingapore.gov.sg/athletes-coaches/singapore-sport-institute,2020-01-04 06:46:16.518000
ctl20_ctl02_repeater_link_4,[],,https://www.sportsingapore.gov.sg/Partner-with-Us,https://www.sportsingapore.gov.sg/Athletes-Coaches/Athletes-Corner,2020-01-04 06:46:48.166000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-04 07:15:39.995000
ctl20_ctl02_repeater_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches,https://www.sportsingapore.gov.sg/,2020-01-04 07:15:41.613000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/athletes-coaches/singapore-sport-institute/athlete-services-and-development/spexeducation#,https://www.sportsingapore.gov.sg/athletes-coaches/singapore-sport-institute/athlete-services-and-development/spexeducation,2020-01-04 09:49:25.438000
,[],,https://www.rp.edu.sg/ace/short-course/detail/values-principles-in-sports,https://www.sportsingapore.gov.sg/sports-education/values-and-principles-in-sports,2020-01-04 10:26:55.926000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/basic-sports-science-course#,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/basic-sports-science-course,2020-01-04 10:51:24.139000
,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute,https://www.sportsingapore.gov.sg/,2020-01-04 10:59:21.949000
content_0_ctl03_repeater_ItemLink_6,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/Sleep-Science-for-Sports-Coaches,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,2020-01-04 11:05:19.654000
content_0_repeater_moreLink_0,"[""icn-readmore""]",,https://www.sportsingapore.gov.sg/Careers/Job-Listings,https://www.sportsingapore.gov.sg/careers,2020-01-04 11:29:53.848000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/athletes-coaches/singapore-sport-institute#,https://www.sportsingapore.gov.sg/athletes-coaches/singapore-sport-institute,2020-01-04 11:48:13.852000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar#,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar,2020-01-04 11:53:16.935000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/partner-with-us#,https://www.sportsingapore.gov.sg/partner-with-us,2020-01-04 12:03:27.064000
ctl20_ctl02_repeater_link_5,[],,https://www.sportsingapore.gov.sg/Careers,https://www.sportsingapore.gov.sg/partner-with-us,2020-01-04 12:03:31.837000
content_0_repeater_moreLink_0,"[""icn-readmore""]",,https://www.sportsingapore.gov.sg/Careers/Job-Listings,https://www.sportsingapore.gov.sg/Careers,2020-01-04 12:27:51.443000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/sports-education/singapore-sports-hub-library#,https://www.sportsingapore.gov.sg/sports-education/singapore-sports-hub-library,2020-01-04 12:28:04.925000
ctl20_ctl02_repeater_ctl00_3_link_3,[],,https://www.sportsingapore.gov.sg/Newsroom/Publications,https://www.sportsingapore.gov.sg/search?q=injur&cx=ssc,2020-01-04 13:36:18.013000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/Careers#,https://www.sportsingapore.gov.sg/Careers,2020-01-04 13:37:54.165000
content_0_repeater_titleLink_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Level-1-Theory-Programme,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach,2020-01-14 10:38:19.077000
content_0_repeater_titleLink_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Level-1-Theory-Programme,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach,2020-01-14 11:38:32.061000
,[],,https://www.sportsingapore.gov.sg/,https://www.sportsingapore.gov.sg/Partner-with-Us/Event-Hosting,2020-01-14 11:39:34.668000
,"[""apply-link""]",,https://secure.dc6.pageuppeople.com/apply/688/gateway/?c=apply&lJobID=535102&lJobSourceTypeID=796&sLanguage=en,https://www.sportsingapore.gov.sg/careers/job-listings?job=535102,2020-01-14 12:11:06.127000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/careers/job-listings?job=537037,https://www.sportsingapore.gov.sg/careers/job-listings?job=537037,2020-01-14 12:44:56.605000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/how-to-be-an-nroc-coach,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-14 12:46:46.048000
ctl20_ctl02_repeater_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches,https://www.sportsingapore.gov.sg/careers/job-listings,2020-01-14 13:12:40.424000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/careers/job-listings?job=536145,https://www.sportsingapore.gov.sg/careers/job-listings?job=536145,2020-01-14 13:16:28.480000
,"[""icn""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-14 13:45:20.595000
,[],_blank,https://sportshub.spydus.com.sg/cgi-bin/spydus.exe/MSGTRN/OPAC/HOME,https://www.sportsingapore.gov.sg/sports-education/singapore-sports-hub-library,2020-01-14 14:41:44.191000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-14 16:56:39.242000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/Careers/Job-Listings?job=535676,https://www.sportsingapore.gov.sg/Careers/Job-Listings?job=535676,2020-01-14 20:12:59.112000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/how-to-be-an-nroc-coach#,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/how-to-be-an-nroc-coach,2020-01-14 22:48:43.292000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/Athletes-Coaches#,https://www.sportsingapore.gov.sg/Athletes-Coaches,2020-01-14 23:19:29.938000
,[],,https://srfac.sg/,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches/Accredited-Standard-First-Aid-with-AED-Courses,2020-01-15 00:33:25.311000
content_0_repeater_titleLink_0,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Sport-Science/Sport-Biomechanics,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Sport-Science,2020-01-15 00:43:35.869000
content_0_ctl03_pagination_nextLink,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar?pg=2,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,2020-01-15 01:15:40.127000
content_0_ctl03_pagination_prevLink,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar?pg=1,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar?pg=2,2020-01-15 01:54:37.288000
,"[""apply-link""]",,https://secure.dc6.pageuppeople.com/apply/688/gateway/?c=apply&lJobID=537037&lJobSourceTypeID=796&sLanguage=en,https://www.sportsingapore.gov.sg/careers/job-listings?job=537037,2020-01-15 02:05:35.984000
ctl20_ctl02_repeater_link_5,[],,https://www.sportsingapore.gov.sg/Careers,https://www.sportsingapore.gov.sg/About-Us/Facilities,2020-01-15 02:14:27.620000
ctl20_ctl02_repeater_ctl00_3_link_0,[],,https://www.sportsingapore.gov.sg/Newsroom/Media-Releases,https://www.sportsingapore.gov.sg/Careers/Job-Listings,2020-01-15 02:15:44.784000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/basic-sports-science-course,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/how-to-be-an-nroc-coach,2020-01-05 02:22:02.932000
content_0_pagination_repeater_link_1,[],,https://www.sportsingapore.gov.sg/Newsroom/Publications?pg=2,https://www.sportsingapore.gov.sg/Newsroom/Publications,2020-01-05 02:22:37.083000
ctl22_repeater_innerRepeater_6_innerRepeater_2_link_0,[],,https://www.sportsingapore.gov.sg/Sports-Education/History-of-Singapore-Sports/Sporting-Events/Grand-Prix,https://www.sportsingapore.gov.sg/Sports-Education/History-of-Singapore-Sports/Sporting-Events,2020-01-05 02:34:28.314000
ctl22_repeater_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach,2020-01-05 04:42:33.177000
,[],,https://www.rp.edu.sg/ace/short-course/Detail/basic-sports-science-(bss),https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/Basic-Sports-Science-Course,2020-01-05 04:54:05.495000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/basic-sports-science-course/basic-sports-science-course-waiver,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/basic-sports-science-course,2020-01-05 05:03:18.434000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/basic-sports-science-course/basic-sports-science-course-waiver,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/basic-sports-science-course,2020-01-05 05:05:56.846000
ctl22_repeater_innerRepeater_4_innerRepeater_1_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Technical-Programme-Accreditation,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/sg-coach-level-1-theory-programme,2020-01-05 05:46:41.545000
ctl22_repeater_innerRepeater_4_innerRepeater_1_link_0,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/Basic-Sports-Science-Course,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/sg-coach-level-1-theory-programme,2020-01-05 05:46:45.982000
ctl22_repeater_link_5,[],,https://www.sportsingapore.gov.sg/About-Us/Vision-2030,https://www.sportsingapore.gov.sg/About-Us/Our-Senior-Management,2020-01-05 06:28:03.815000
,[],,http://bit.ly/gov2030,https://www.sportsingapore.gov.sg/about-us/vision-2030,2020-01-05 06:30:55.393000
ctl22_repeater_innerRepeater_0_link_4,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Anti-Doping-Singapore/Resources,https://www.sportsingapore.gov.sg/Athletes-Coaches/Anti-Doping-Singapore/Substances,2020-01-05 06:36:29.941000
,"[""back-link""]",,https://www.sportsingapore.gov.sg/careers/job-listings,https://www.sportsingapore.gov.sg/careers/job-listings,2020-01-05 06:42:13.440000
ctl22_repeater_link_5,[],,https://www.sportsingapore.gov.sg/About-Us/Vision-2030,https://www.sportsingapore.gov.sg/About-Us/Sports-Particpation-in-Singapore,2020-01-05 06:52:38.532000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/careers#,https://www.sportsingapore.gov.sg/careers,2020-01-05 07:37:10.531000
,[],,https://www.sportsingapore.gov.sg/sports-education/values-and-principles-in-sports,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-05 09:22:39.259000
,[],,http://bit.ly/gov2030,https://www.sportsingapore.gov.sg/about-us/vision-2030,2020-01-05 09:27:07.788000
,[],,http://bit.ly/gov2030,https://www.sportsingapore.gov.sg/about-us/vision-2030,2020-01-05 10:42:07.693000
,"[""nav-link""]",,https://www.sportsingapore.gov.sg/Contact-Us,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Sport-Science/Sport-Psychology,2020-01-05 11:24:58.979000
,[],,https://www.sportsingapore.gov.sg/-/media/SSC/Corporate/Files/About/Publications/Sports-Index-2015.pdf?la=en&hash=F4CF468F2C02E632172CB1937F8A5384F6E59692,https://www.sportsingapore.gov.sg/About-Us/Sports-Particpation-in-Singapore,2020-01-05 11:48:39.701000
ctl20_ctl02_repeater_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches,https://www.sportsingapore.gov.sg/Athletes-Coaches/Anti-Doping-Singapore,2020-01-05 11:53:38.293000
content_0_ctl03_repeater_ItemLink_0,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/Understanding-Youth-Athletes-Early-Specialisation-and-Athletic-Skills-Model-by-NYSI,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar,2020-01-05 12:23:49.459000
ctl20_ctl02_repeater_link_0,[],,https://www.sportsingapore.gov.sg/About-Us,https://www.sportsingapore.gov.sg/,2020-01-05 12:59:14.745000
content_0_repeater_titleLink_9,[],,https://www.sportsingapore.gov.sg/About-Us/Sports-Particpation-in-Singapore,https://www.sportsingapore.gov.sg/About-Us,2020-01-05 13:00:57.297000
